timestamp,document,total_tokens,num_chunks,avg_chunk_size,max_chunk_size,min_chunk_size,tokenization_time,chunking_time
2024-10-05T12:20:09.250801,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:25:28.731957,embeddings,num_embeddings,3
2024-10-05T12:25:28.731957,embeddings,embedding_dimension,1536
2024-10-05T12:25:28.731957,embeddings,embedding_generation_start_time,1728145223.7469637
2024-10-05T12:25:28.731957,embeddings,embedding_generation_end_time,1728145460.781455
2024-10-05T12:25:28.731957,embeddings,embedding_generation_time,237.03449130058289
2024-10-05T12:25:56.056354,chunks,total_words,1318
2024-10-05T12:25:56.056354,chunks,num_chunks,3
2024-10-05T12:25:56.056354,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:25:56.056354,chunks,max_chunk_size,3627
2024-10-05T12:25:56.056354,chunks,min_chunk_size,2825
2024-10-05T12:25:56.056354,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:02.960361,chunks,total_words,1318
2024-10-05T12:26:02.960361,chunks,num_chunks,3
2024-10-05T12:26:02.960361,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:02.960361,chunks,max_chunk_size,3627
2024-10-05T12:26:02.960361,chunks,min_chunk_size,2825
2024-10-05T12:26:02.960361,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:07.086875,chunks,total_words,1318
2024-10-05T12:26:07.086875,chunks,num_chunks,3
2024-10-05T12:26:07.086875,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:07.086875,chunks,max_chunk_size,3627
2024-10-05T12:26:07.086875,chunks,min_chunk_size,2825
2024-10-05T12:26:07.086875,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:11.038424,chunks,total_words,1318
2024-10-05T12:26:11.038424,chunks,num_chunks,3
2024-10-05T12:26:11.038424,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:11.038424,chunks,max_chunk_size,3627
2024-10-05T12:26:11.038424,chunks,min_chunk_size,2825
2024-10-05T12:26:11.038424,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:11.647579,chunks,total_words,1318
2024-10-05T12:26:11.647579,chunks,num_chunks,3
2024-10-05T12:26:11.647579,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:11.647579,chunks,max_chunk_size,3627
2024-10-05T12:26:11.647579,chunks,min_chunk_size,2825
2024-10-05T12:26:11.647579,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:13.643752,chunks,total_words,1318
2024-10-05T12:26:13.643752,chunks,num_chunks,3
2024-10-05T12:26:13.643752,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:13.643752,chunks,max_chunk_size,3627
2024-10-05T12:26:13.643752,chunks,min_chunk_size,2825
2024-10-05T12:26:13.643752,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:14.246300,chunks,total_words,1318
2024-10-05T12:26:14.246300,chunks,num_chunks,3
2024-10-05T12:26:14.246300,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:14.246300,chunks,max_chunk_size,3627
2024-10-05T12:26:14.246300,chunks,min_chunk_size,2825
2024-10-05T12:26:14.246300,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:14.932495,chunks,total_words,1318
2024-10-05T12:26:14.932495,chunks,num_chunks,3
2024-10-05T12:26:14.932495,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:14.932495,chunks,max_chunk_size,3627
2024-10-05T12:26:14.932495,chunks,min_chunk_size,2825
2024-10-05T12:26:14.932495,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:16.046799,chunks,total_words,1318
2024-10-05T12:26:16.046799,chunks,num_chunks,3
2024-10-05T12:26:16.046799,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:16.046799,chunks,max_chunk_size,3627
2024-10-05T12:26:16.046799,chunks,min_chunk_size,2825
2024-10-05T12:26:16.046799,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:21.560059,chunks,total_words,1318
2024-10-05T12:26:21.560059,chunks,num_chunks,3
2024-10-05T12:26:21.560059,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:21.560059,chunks,max_chunk_size,3627
2024-10-05T12:26:21.560059,chunks,min_chunk_size,2825
2024-10-05T12:26:21.560059,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:41.059701,chunks,total_words,1318
2024-10-05T12:26:41.059701,chunks,num_chunks,3
2024-10-05T12:26:41.059701,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:41.059701,chunks,max_chunk_size,3627
2024-10-05T12:26:41.059701,chunks,min_chunk_size,2825
2024-10-05T12:26:41.059701,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:41.609930,chunks,total_words,1318
2024-10-05T12:26:41.609930,chunks,num_chunks,3
2024-10-05T12:26:41.609930,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:41.609930,chunks,max_chunk_size,3627
2024-10-05T12:26:41.609930,chunks,min_chunk_size,2825
2024-10-05T12:26:41.609930,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:42.681383,chunks,total_words,1318
2024-10-05T12:26:42.681383,chunks,num_chunks,3
2024-10-05T12:26:42.681383,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:42.681383,chunks,max_chunk_size,3627
2024-10-05T12:26:42.681383,chunks,min_chunk_size,2825
2024-10-05T12:26:42.681383,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:43.219384,chunks,total_words,1318
2024-10-05T12:26:43.219384,chunks,num_chunks,3
2024-10-05T12:26:43.219384,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:43.219384,chunks,max_chunk_size,3627
2024-10-05T12:26:43.219384,chunks,min_chunk_size,2825
2024-10-05T12:26:43.219384,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:45.378510,chunks,total_words,1318
2024-10-05T12:26:45.378510,chunks,num_chunks,3
2024-10-05T12:26:45.378510,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:45.378510,chunks,max_chunk_size,3627
2024-10-05T12:26:45.378510,chunks,min_chunk_size,2825
2024-10-05T12:26:45.378510,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:47.467536,chunks,total_words,1318
2024-10-05T12:26:47.467536,chunks,num_chunks,3
2024-10-05T12:26:47.467536,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:47.467536,chunks,max_chunk_size,3627
2024-10-05T12:26:47.467536,chunks,min_chunk_size,2825
2024-10-05T12:26:47.467536,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:49.339444,chunks,total_words,1318
2024-10-05T12:26:49.339444,chunks,num_chunks,3
2024-10-05T12:26:49.339444,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:49.339444,chunks,max_chunk_size,3627
2024-10-05T12:26:49.339444,chunks,min_chunk_size,2825
2024-10-05T12:26:49.339444,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:26:52.381367,chunks,total_words,1318
2024-10-05T12:26:52.381367,chunks,num_chunks,3
2024-10-05T12:26:52.381367,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:26:52.381367,chunks,max_chunk_size,3627
2024-10-05T12:26:52.381367,chunks,min_chunk_size,2825
2024-10-05T12:26:52.381367,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:27:10.486345,chunks,total_words,1318
2024-10-05T12:27:10.486345,chunks,num_chunks,3
2024-10-05T12:27:10.486345,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:27:10.486345,chunks,max_chunk_size,3627
2024-10-05T12:27:10.486345,chunks,min_chunk_size,2825
2024-10-05T12:27:10.486345,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:41:21.385649,chunks,total_words,1318
2024-10-05T12:41:21.385649,chunks,num_chunks,3
2024-10-05T12:41:21.385649,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:41:21.385649,chunks,max_chunk_size,3627
2024-10-05T12:41:21.385649,chunks,min_chunk_size,2825
2024-10-05T12:41:21.385649,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:48:08.163339,embeddings,num_embeddings,3
2024-10-05T12:48:08.163339,embeddings,embedding_dimension,1536
2024-10-05T12:48:08.163339,embeddings,embedding_generation_start_time,1728146887.436151
2024-10-05T12:48:08.163339,embeddings,embedding_generation_end_time,1728146888.1633399
2024-10-05T12:48:08.163339,embeddings,embedding_generation_time,0.7271888256072998
2024-10-05T12:48:08.355719,chunks,total_words,1318
2024-10-05T12:48:08.355719,chunks,num_chunks,3
2024-10-05T12:48:08.355719,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:48:08.355719,chunks,max_chunk_size,3627
2024-10-05T12:48:08.355719,chunks,min_chunk_size,2825
2024-10-05T12:48:08.355719,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:48:12.591110,chunks,total_words,1318
2024-10-05T12:48:12.591110,chunks,num_chunks,3
2024-10-05T12:48:12.591110,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:48:12.591110,chunks,max_chunk_size,3627
2024-10-05T12:48:12.591110,chunks,min_chunk_size,2825
2024-10-05T12:48:12.591110,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:48:16.937017,embeddings,num_embeddings,2
2024-10-05T12:48:16.937017,embeddings,embedding_dimension,1536
2024-10-05T12:48:16.937017,embeddings,embedding_generation_start_time,1728146896.4492908
2024-10-05T12:48:16.937017,embeddings,embedding_generation_end_time,1728146896.9370174
2024-10-05T12:48:16.937017,embeddings,embedding_generation_time,0.48772668838500977
2024-10-05T12:48:17.051237,chunks,total_words,538
2024-10-05T12:48:17.051237,chunks,num_chunks,2
2024-10-05T12:48:17.051237,chunks,avg_chunk_size,5249.5
2024-10-05T12:48:17.051237,chunks,max_chunk_size,8877
2024-10-05T12:48:17.051237,chunks,min_chunk_size,1622
2024-10-05T12:48:17.051237,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T12:48:19.349713,chunks,total_words,538
2024-10-05T12:48:19.349713,chunks,num_chunks,2
2024-10-05T12:48:19.349713,chunks,avg_chunk_size,5249.5
2024-10-05T12:48:19.349713,chunks,max_chunk_size,8877
2024-10-05T12:48:19.349713,chunks,min_chunk_size,1622
2024-10-05T12:48:19.349713,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T12:48:25.459467,embeddings,num_embeddings,10
2024-10-05T12:48:25.459467,embeddings,embedding_dimension,1536
2024-10-05T12:48:25.459467,embeddings,embedding_generation_start_time,1728146903.9840207
2024-10-05T12:48:25.459467,embeddings,embedding_generation_end_time,1728146905.4594672
2024-10-05T12:48:25.459467,embeddings,embedding_generation_time,1.4754464626312256
2024-10-05T12:48:25.565004,chunks,total_words,4300
2024-10-05T12:48:25.565004,chunks,num_chunks,10
2024-10-05T12:48:25.565004,chunks,avg_chunk_size,3527.9
2024-10-05T12:48:25.565004,chunks,max_chunk_size,5148
2024-10-05T12:48:25.565004,chunks,min_chunk_size,1770
2024-10-05T12:48:25.565004,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T12:48:34.399338,chunks,total_words,4300
2024-10-05T12:48:34.399338,chunks,num_chunks,10
2024-10-05T12:48:34.399338,chunks,avg_chunk_size,3527.9
2024-10-05T12:48:34.399338,chunks,max_chunk_size,5148
2024-10-05T12:48:34.399338,chunks,min_chunk_size,1770
2024-10-05T12:48:34.399338,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T12:54:26.321102,embeddings,num_embeddings,3
2024-10-05T12:54:26.321102,embeddings,embedding_dimension,1536
2024-10-05T12:54:26.321102,embeddings,embedding_generation_start_time,1728147265.753129
2024-10-05T12:54:26.321102,embeddings,embedding_generation_end_time,1728147266.3211024
2024-10-05T12:54:26.321102,embeddings,embedding_generation_time,0.5679733753204346
2024-10-05T12:54:26.521116,chunks,total_words,1318
2024-10-05T12:54:26.521116,chunks,num_chunks,3
2024-10-05T12:54:26.521116,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:54:26.521116,chunks,max_chunk_size,3627
2024-10-05T12:54:26.521116,chunks,min_chunk_size,2825
2024-10-05T12:54:26.521116,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:54:44.707637,chunks,total_words,1318
2024-10-05T12:54:44.707637,chunks,num_chunks,3
2024-10-05T12:54:44.707637,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T12:54:44.707637,chunks,max_chunk_size,3627
2024-10-05T12:54:44.707637,chunks,min_chunk_size,2825
2024-10-05T12:54:44.707637,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T12:54:57.417710,embeddings,num_embeddings,2
2024-10-05T12:54:57.417710,embeddings,embedding_dimension,1536
2024-10-05T12:54:57.417710,embeddings,embedding_generation_start_time,1728147296.979769
2024-10-05T12:54:57.417710,embeddings,embedding_generation_end_time,1728147297.4177105
2024-10-05T12:54:57.417710,embeddings,embedding_generation_time,0.4379415512084961
2024-10-05T12:54:57.518680,chunks,total_words,538
2024-10-05T12:54:57.518680,chunks,num_chunks,2
2024-10-05T12:54:57.518680,chunks,avg_chunk_size,5249.5
2024-10-05T12:54:57.518680,chunks,max_chunk_size,8877
2024-10-05T12:54:57.518680,chunks,min_chunk_size,1622
2024-10-05T12:54:57.518680,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T12:55:00.512269,chunks,total_words,538
2024-10-05T12:55:00.512269,chunks,num_chunks,2
2024-10-05T12:55:00.512269,chunks,avg_chunk_size,5249.5
2024-10-05T12:55:00.512269,chunks,max_chunk_size,8877
2024-10-05T12:55:00.512269,chunks,min_chunk_size,1622
2024-10-05T12:55:00.512269,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T12:55:03.839095,embeddings,num_embeddings,10
2024-10-05T12:55:03.839095,embeddings,embedding_dimension,1536
2024-10-05T12:55:03.839095,embeddings,embedding_generation_start_time,1728147302.4157102
2024-10-05T12:55:03.839095,embeddings,embedding_generation_end_time,1728147303.8390954
2024-10-05T12:55:03.839095,embeddings,embedding_generation_time,1.4233851432800293
2024-10-05T12:55:03.947096,chunks,total_words,4300
2024-10-05T12:55:03.947096,chunks,num_chunks,10
2024-10-05T12:55:03.947096,chunks,avg_chunk_size,3527.9
2024-10-05T12:55:03.947096,chunks,max_chunk_size,5148
2024-10-05T12:55:03.947096,chunks,min_chunk_size,1770
2024-10-05T12:55:03.947096,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T12:55:27.055111,chunks,total_words,4300
2024-10-05T12:55:27.055111,chunks,num_chunks,10
2024-10-05T12:55:27.055111,chunks,avg_chunk_size,3527.9
2024-10-05T12:55:27.055111,chunks,max_chunk_size,5148
2024-10-05T12:55:27.055111,chunks,min_chunk_size,1770
2024-10-05T12:55:27.055111,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T13:18:47.487229,embeddings,num_embeddings,3
2024-10-05T13:18:47.487229,embeddings,embedding_dimension,1536
2024-10-05T13:18:47.487229,embeddings,embedding_generation_start_time,1728148726.7440503
2024-10-05T13:18:47.487229,embeddings,embedding_generation_end_time,1728148727.4862387
2024-10-05T13:18:47.487229,embeddings,embedding_generation_time,0.7421884536743164
2024-10-05T13:18:47.642407,chunks,total_words,1318
2024-10-05T13:18:47.642407,chunks,num_chunks,3
2024-10-05T13:18:47.642407,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T13:18:47.642407,chunks,max_chunk_size,3627
2024-10-05T13:18:47.642407,chunks,min_chunk_size,2825
2024-10-05T13:18:47.642407,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T13:18:49.750278,chunks,total_words,1318
2024-10-05T13:18:49.750278,chunks,num_chunks,3
2024-10-05T13:18:49.750278,chunks,avg_chunk_size,3316.3333333333335
2024-10-05T13:18:49.750278,chunks,max_chunk_size,3627
2024-10-05T13:18:49.750278,chunks,min_chunk_size,2825
2024-10-05T13:18:49.750278,chunks,document,b'2023-FSAP-Inspection-Report-Processing-Annual-Summary_508.pdf'
2024-10-05T13:18:59.152127,embeddings,num_embeddings,2
2024-10-05T13:18:59.152127,embeddings,embedding_dimension,1536
2024-10-05T13:18:59.152127,embeddings,embedding_generation_start_time,1728148738.7133625
2024-10-05T13:18:59.152127,embeddings,embedding_generation_end_time,1728148739.152127
2024-10-05T13:18:59.152127,embeddings,embedding_generation_time,0.4387645721435547
2024-10-05T13:18:59.334090,chunks,total_words,538
2024-10-05T13:18:59.334090,chunks,num_chunks,2
2024-10-05T13:18:59.334090,chunks,avg_chunk_size,5249.5
2024-10-05T13:18:59.334090,chunks,max_chunk_size,8877
2024-10-05T13:18:59.334090,chunks,min_chunk_size,1622
2024-10-05T13:18:59.334090,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T13:19:01.893410,chunks,total_words,538
2024-10-05T13:19:01.893410,chunks,num_chunks,2
2024-10-05T13:19:01.893410,chunks,avg_chunk_size,5249.5
2024-10-05T13:19:01.893410,chunks,max_chunk_size,8877
2024-10-05T13:19:01.893410,chunks,min_chunk_size,1622
2024-10-05T13:19:01.893410,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T13:19:04.380488,embeddings,num_embeddings,10
2024-10-05T13:19:04.380488,embeddings,embedding_dimension,1536
2024-10-05T13:19:04.380488,embeddings,embedding_generation_start_time,1728148742.980489
2024-10-05T13:19:04.380488,embeddings,embedding_generation_end_time,1728148744.3804886
2024-10-05T13:19:04.380488,embeddings,embedding_generation_time,1.3999996185302734
2024-10-05T13:19:04.486214,chunks,total_words,4300
2024-10-05T13:19:04.486214,chunks,num_chunks,10
2024-10-05T13:19:04.486214,chunks,avg_chunk_size,3527.9
2024-10-05T13:19:04.486214,chunks,max_chunk_size,5148
2024-10-05T13:19:04.486214,chunks,min_chunk_size,1770
2024-10-05T13:19:04.486214,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T13:19:08.843070,chunks,total_words,4300
2024-10-05T13:19:08.843070,chunks,num_chunks,10
2024-10-05T13:19:08.843070,chunks,avg_chunk_size,3527.9
2024-10-05T13:19:08.843070,chunks,max_chunk_size,5148
2024-10-05T13:19:08.843070,chunks,min_chunk_size,1770
2024-10-05T13:19:08.843070,chunks,document,b'Biosafety_Guidance.txt'
2024-10-05T13:38:56.762693,chunks,total_words,538
2024-10-05T13:38:56.762693,chunks,num_chunks,2
2024-10-05T13:38:56.762693,chunks,avg_chunk_size,5249.5
2024-10-05T13:38:56.762693,chunks,max_chunk_size,8877
2024-10-05T13:38:56.762693,chunks,min_chunk_size,1622
2024-10-05T13:38:56.762693,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:01:39.399352,chunks,total_words,538
2024-10-05T14:01:39.399352,chunks,num_chunks,2
2024-10-05T14:01:39.399352,chunks,avg_chunk_size,5249.5
2024-10-05T14:01:39.399352,chunks,max_chunk_size,8877
2024-10-05T14:01:39.399352,chunks,min_chunk_size,1622
2024-10-05T14:01:39.399352,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:02:00.036824,chunks,total_words,538
2024-10-05T14:02:00.036824,chunks,num_chunks,2
2024-10-05T14:02:00.036824,chunks,avg_chunk_size,5249.5
2024-10-05T14:02:00.036824,chunks,max_chunk_size,8877
2024-10-05T14:02:00.036824,chunks,min_chunk_size,1622
2024-10-05T14:02:00.036824,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:02:57.990866,chunks,total_words,538
2024-10-05T14:02:57.990866,chunks,num_chunks,2
2024-10-05T14:02:57.990866,chunks,avg_chunk_size,5249.5
2024-10-05T14:02:57.990866,chunks,max_chunk_size,8877
2024-10-05T14:02:57.990866,chunks,min_chunk_size,1622
2024-10-05T14:02:57.990866,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:11:28.873176,chunks,total_words,538
2024-10-05T14:11:28.873176,chunks,num_chunks,2
2024-10-05T14:11:28.873176,chunks,avg_chunk_size,5249.5
2024-10-05T14:11:28.873176,chunks,max_chunk_size,8877
2024-10-05T14:11:28.873176,chunks,min_chunk_size,1622
2024-10-05T14:11:28.873176,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:11:58.234862,chunks,total_words,538
2024-10-05T14:11:58.234862,chunks,num_chunks,2
2024-10-05T14:11:58.234862,chunks,avg_chunk_size,5249.5
2024-10-05T14:11:58.234862,chunks,max_chunk_size,8877
2024-10-05T14:11:58.234862,chunks,min_chunk_size,1622
2024-10-05T14:11:58.234862,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:12:30.013249,embeddings,num_embeddings,2
2024-10-05T14:12:30.013249,embeddings,embedding_dimension,1536
2024-10-05T14:12:30.013249,embeddings,embedding_generation_start_time,1728151949.0612411
2024-10-05T14:12:30.013249,embeddings,embedding_generation_end_time,1728151950.013249
2024-10-05T14:12:30.013249,embeddings,embedding_generation_time,0.9520077705383301
2024-10-05T14:12:30.115144,chunks,total_words,538
2024-10-05T14:12:30.115144,chunks,num_chunks,2
2024-10-05T14:12:30.115144,chunks,avg_chunk_size,5249.5
2024-10-05T14:12:30.115144,chunks,max_chunk_size,8877
2024-10-05T14:12:30.115144,chunks,min_chunk_size,1622
2024-10-05T14:12:30.115144,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:13:02.000434,chunks,total_words,538
2024-10-05T14:13:02.000434,chunks,num_chunks,2
2024-10-05T14:13:02.000434,chunks,avg_chunk_size,5249.5
2024-10-05T14:13:02.000434,chunks,max_chunk_size,8877
2024-10-05T14:13:02.000434,chunks,min_chunk_size,1622
2024-10-05T14:13:02.000434,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T14:13:58.067085,chunks,total_words,278834
2024-10-05T14:13:58.067085,chunks,num_chunks,620
2024-10-05T14:13:58.067085,chunks,avg_chunk_size,2794.648387096774
2024-10-05T14:13:58.067085,chunks,max_chunk_size,29861
2024-10-05T14:13:58.067085,chunks,min_chunk_size,1197
2024-10-05T14:13:58.067085,chunks,document,"['apache-tika-809129840950454362.tmp', 'apache-tika-2963242600387943534.tmp', 'apache-tika-3358677677480764900.tmp', 'apache-tika-3423902594164003282.tmp', 'apache-tika-5850421682729824041.tmp', 'apache-tika-7052936004361775694.tmp', 'apache-tika-7502460687747508663.tmp']"
2024-10-05T15:23:31.827166,embeddings,num_embeddings,2
2024-10-05T15:23:31.827166,embeddings,embedding_dimension,1536
2024-10-05T15:23:31.827166,embeddings,embedding_generation_start_time,1728156210.7280846
2024-10-05T15:23:31.827166,embeddings,embedding_generation_end_time,1728156211.8271658
2024-10-05T15:23:31.827166,embeddings,embedding_generation_time,1.09908127784729
2024-10-05T15:23:31.940523,chunks,total_words,538
2024-10-05T15:23:31.940523,chunks,num_chunks,2
2024-10-05T15:23:31.940523,chunks,avg_chunk_size,5249.5
2024-10-05T15:23:31.940523,chunks,max_chunk_size,8877
2024-10-05T15:23:31.940523,chunks,min_chunk_size,1622
2024-10-05T15:23:31.940523,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T15:23:33.842215,chunks,total_words,538
2024-10-05T15:23:33.842215,chunks,num_chunks,2
2024-10-05T15:23:33.842215,chunks,avg_chunk_size,5249.5
2024-10-05T15:23:33.842215,chunks,max_chunk_size,8877
2024-10-05T15:23:33.842215,chunks,min_chunk_size,1622
2024-10-05T15:23:33.842215,chunks,document,b'Application of Multi-Criteria Decision Analysis Techniques for Informing Select Agent Designation and Decision Making.pdf'
2024-10-05T15:33:32.229377,embeddings,num_embeddings,21
2024-10-05T15:33:32.229377,embeddings,embedding_dimension,1536
2024-10-05T15:33:32.229377,embeddings,embedding_generation_start_time,1728156808.8849623
2024-10-05T15:33:32.229377,embeddings,embedding_generation_end_time,1728156812.2293775
2024-10-05T15:33:32.229377,embeddings,embedding_generation_time,3.3444151878356934
2024-10-05T15:33:32.362513,chunks,total_words,9038
2024-10-05T15:33:32.362513,chunks,num_chunks,21
2024-10-05T15:33:32.362513,chunks,avg_chunk_size,3464.3333333333335
2024-10-05T15:33:32.362513,chunks,max_chunk_size,8321
2024-10-05T15:33:32.362513,chunks,min_chunk_size,323
2024-10-05T15:33:32.362513,chunks,document,b'FSAP_Annual_Report_2022_508.pdf'
2024-10-05T15:33:35.687174,chunks,total_words,9038
2024-10-05T15:33:35.687174,chunks,num_chunks,21
2024-10-05T15:33:35.687174,chunks,avg_chunk_size,3464.3333333333335
2024-10-05T15:33:35.687174,chunks,max_chunk_size,8321
2024-10-05T15:33:35.687174,chunks,min_chunk_size,323
2024-10-05T15:33:35.687174,chunks,document,b'FSAP_Annual_Report_2022_508.pdf'
2024-10-05T15:38:42.756413,chunks,total_words,9038
2024-10-05T15:38:42.756413,chunks,num_chunks,21
2024-10-05T15:38:42.756413,chunks,avg_chunk_size,3464.3333333333335
2024-10-05T15:38:42.756413,chunks,max_chunk_size,8321
2024-10-05T15:38:42.756413,chunks,min_chunk_size,323
2024-10-05T15:38:42.756413,chunks,document,b'FSAP_Annual_Report_2022_508.pdf'
2024-10-05T20:02:53.992112,embeddings,num_embeddings,21
2024-10-05T20:02:53.992112,embeddings,embedding_dimension,1536
2024-10-05T20:02:53.992112,embeddings,embedding_generation_start_time,1728172969.7142262
2024-10-05T20:02:53.992112,embeddings,embedding_generation_end_time,1728172973.9921126
2024-10-05T20:02:53.992112,embeddings,embedding_generation_time,4.277886390686035
2024-10-05T20:02:54.177390,chunks,total_words,9038
2024-10-05T20:02:54.177390,chunks,num_chunks,21
2024-10-05T20:02:54.177390,chunks,avg_chunk_size,3464.3333333333335
2024-10-05T20:02:54.177390,chunks,max_chunk_size,8321
2024-10-05T20:02:54.177390,chunks,min_chunk_size,323
